Index,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,compound possible,max ionic char,avg ionic char,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,ewald_energy,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,sine coulomb matrix eig 16,sine coulomb matrix eig 17,sine coulomb matrix eig 18,sine coulomb matrix eig 19,structural complexity per atom,structural complexity per cell,crystal_system_monoclinic,crystal_system_triclinic,target_label,Compound name
Comp_13,8.0,83.0,75.0,21.4,16.080000000000002,8.0,52.0,87.0,35.0,79.0,11.0,87.0,15.9994,208.9804,192.981,48.3988245,38.8793094,15.9994,54.8,1728.0,1673.2,481.288,511.7856,54.8,7.0,16.0,9.0,14.0,2.6,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,148.0,82.0,92.9,32.28,66.0,1.55,3.44,1.89,2.777,0.7956,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7,1.6199999999999999,4.0,0.0,10.0,10.0,3.3,3.9599999999999995,0.0,0.0,14.0,14.0,1.4,2.52,0.0,6.0,29.0,23.0,9.4,4.5600000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,0.9,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,0.7200000000000001,2.0,9.105,32.95,23.845000000000002,12.234758620689998,4.488096551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,72.0,84.0,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.5905846039144353,0.12025648566775175,7.737213936595941,10.387841809944984,0.5264999940024538,4,6,0,-758.0855792713768,20686.230823207392,19682.026806058595,1910.458757713048,1689.9075538844863,1472.5419163725787,1447.6763392220296,1127.3758302350057,1102.4430171081378,107.55268275902846,74.11105293362924,62.458090296006056,70.87695703479925,70.41346410773315,69.64054884502107,68.00587739347203,65.21725422287733,66.15886038162034,66.07075491987679,67.00053854727652,66.90300750959004,3.321928094887362,66.43856189774725,1,0,0,BiZnMnNiO6
Comp_14,8.0,58.0,50.0,17.9,11.879999999999999,8.0,7.0,87.0,80.0,65.7,25.56,87.0,15.9994,140.116,124.11660000000002,38.9821845,27.579341399999997,15.9994,54.8,1728.0,1673.2,576.1800000000001,625.6560000000001,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,204.0,138.0,103.9,45.480000000000004,66.0,1.0,3.44,2.44,2.622,0.9815999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,2.0,10.0,8.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,13.0,13.0,1.3,2.3400000000000003,0.0,0.0,22.0,22.0,4.1,3.7599999999999993,2.0,9.105,37.77,28.665000000000003,15.04475862069,8.984096551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,4.5,6.5,3.278719262151,-282000.0,1,0.7742664595807831,0.15769868847579208,5.979281240517517,10.825956776379423,0.7221493859342676,4,6,0,-731.5135191289668,8795.322262459218,8300.160868049825,1560.4746116109013,634.9961322941276,673.1353131058914,1448.5499449657918,1146.3073781141427,1102.9944530492041,106.36209475081893,61.21216861072182,73.98032476145448,65.17447029821379,70.71385014410254,69.86470353740823,70.16514030083987,68.61656614663308,66.39868970944534,66.63022067576725,67.30264198669214,67.20047852360264,3.321928094887362,66.43856189774725,1,0,0,CaCeMnNiO6
Comp_15,8.0,72.0,64.0,19.3,13.560000000000002,8.0,7.0,87.0,80.0,68.7,21.96,87.0,15.9994,178.49,162.4906,42.819584500000005,32.7325383,15.9994,54.8,2506.0,2451.2,719.6800000000001,797.856,54.8,2.0,16.0,14.0,11.9,4.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,176.0,110.0,101.0,42.0,66.0,1.0,3.44,2.44,2.6399999999999997,0.9600000000000002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,14.0,14.0,1.4,2.52,0.0,2.0,18.0,16.0,7.3,2.6799999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7,1.52,2.0,9.105,37.77,28.665000000000003,13.54075862069,6.577696551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.7742664595807831,0.15355987963346554,6.966025689002854,10.207196477911335,0.658910239174351,4,6,0,-721.7317615573684,14738.671224569689,13967.08948373944,1563.2688852113492,1447.9470332975263,673.6623292757789,634.4005608202971,1146.0111210617977,1102.3690650457365,107.41363694268397,74.04474988939106,61.76421788849134,70.8814728736681,69.47815471081441,70.13805824805124,68.46079174197564,67.48370372270891,67.01246184710926,66.25080922702863,65.12760033885748,65.58048899685431,3.321928094887362,66.43856189774725,1,0,0,CaHfMnNiO6
Comp_16,8.0,82.0,74.0,20.3,14.820000000000002,8.0,7.0,87.0,80.0,72.3,19.380000000000003,87.0,15.9994,207.2,191.20059999999998,45.6905845,36.7519383,15.9994,54.8,1728.0,1673.2,529.1410000000001,569.2092,54.8,2.0,16.0,14.0,12.9,3.939999999999999,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,176.0,110.0,98.1,38.519999999999996,66.0,1.0,3.44,2.44,2.743,0.8364,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.3,3.2199999999999998,0.0,0.0,14.0,14.0,1.4,2.52,0.0,2.0,28.0,26.0,8.3,4.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3,0.8799999999999999,2.0,9.105,37.77,28.665000000000003,14.131758620689999,7.523296551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,96.4,101.28,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.7742664595807831,0.13271193450668547,7.087769016707727,10.704496768897323,0.7107924615115239,4,6,0,-760.8240085438918,20087.414966794295,19121.626319563806,1564.1510389790458,634.8966010757899,673.3608751127074,1448.3974358633575,1147.1266750070745,1102.8347159248729,106.75702936560876,61.636166065532365,73.98732661829455,70.79910693375587,69.74731332925295,70.1652398974501,65.20642552197228,68.49165690020355,66.35740785555356,66.51549704003865,67.14818384099529,67.20459420183855,3.321928094887362,66.43856189774725,1,0,0,CaPbMnNiO6
Comp_17,8.0,40.0,32.0,16.1,9.72,8.0,7.0,87.0,80.0,68.6,22.080000000000002,87.0,15.9994,91.224,75.22460000000001,34.0929845,21.7123014,15.9994,54.8,2128.0,2073.2,681.88,752.496,54.8,2.0,16.0,14.0,11.9,4.92,16.0,2.0,5.0,3.0,2.9,1.08,2.0,66.0,176.0,110.0,101.0,42.0,66.0,1.0,3.44,2.44,2.643,0.9564,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7,1.52,2.0,9.105,37.77,28.665000000000003,13.64025862069,6.736896551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.7742664595807831,0.15287105011646676,5.4891001923358855,10.313663565165628,0.6521083638287306,4,6,0,-718.176457636011,3656.32911118972,3384.2331876580147,1548.7694859497258,1448.0444689681876,673.0712606588581,634.5254160227032,1143.277718606565,1102.4765769785554,106.24760636673679,74.02650116735789,61.73057759216508,70.82307916703182,69.40511207639439,70.15870585799401,68.49191005401308,67.40770258115576,67.09062279745267,66.3152166594896,65.74680400150281,65.15757960496623,3.321928094887362,66.43856189774725,1,0,0,CaZrMnNiO6
Comp_18,8.0,82.0,74.0,23.1,18.119999999999997,8.0,52.0,87.0,35.0,78.6,10.560000000000002,87.0,15.9994,207.2,191.20059999999998,52.9238845,44.3093814,15.9994,54.8,1728.0,1673.2,477.063,506.7156,54.8,7.0,16.0,9.0,13.9,2.54,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,146.0,80.0,94.9,34.68,66.0,1.55,3.44,1.89,2.8120000000000003,0.7535999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.3,3.9599999999999995,0.0,0.0,14.0,14.0,1.4,2.52,0.0,6.0,28.0,22.0,9.3,4.42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3,0.8799999999999999,2.0,9.105,28.11,19.005,12.304258620690002,4.5992965517240005,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.5905846039144353,0.11332350441869975,8.212412441685874,10.701140303474023,0.6284962239376247,4,6,0,-759.3516246975805,20103.438040461806,19120.149775575992,5590.0581676884,5257.348379786229,1532.7243596793733,1448.3840037569908,1135.5080225336412,1102.8360360397162,108.81680488989888,61.940072909904806,74.08578214261476,70.88750797136314,70.08143616344442,69.78512014497994,68.44135959189485,65.22368703962042,66.44608229414676,66.28746497465558,67.24165533746844,67.10348156068721,3.321928094887362,66.43856189774725,1,0,0,CdPbMnNiO6
Comp_19,8.0,65.0,57.0,21.4,16.080000000000002,8.0,29.0,87.0,58.0,73.4,16.32,87.0,15.9994,158.92535,142.92595,48.0964195,38.5164234,15.9994,54.8,1728.0,1673.2,579.902,630.1224,54.8,3.0,16.0,13.0,12.8,3.84,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,194.0,128.0,99.7,40.44,66.0,1.21,3.44,2.23,2.7,0.8879999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.3,3.2199999999999998,0.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,6.0,12.0,6.0,7.6,2.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,2.4,1.0399999999999998,2.0,9.105,31.7366666667,22.6316666667,12.666925287359998,5.179563218395998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,4.5,6.5,3.278719262151,-282000.0,1,0.7456133690005962,0.14217831318713106,7.574991145227918,10.543376488782549,0.6191236348670109,4,6,0,-736.1486316108517,11566.04167794959,10920.823426494346,5581.40079906072,5256.022470108741,1531.4184873106244,1448.2316339620331,1135.0381241960781,1102.7264418172422,108.46309986760599,61.37178172014745,73.92910170019296,70.85335424485889,69.998081396704,70.19444390096689,65.04964648249336,68.43003781366336,66.2624106827822,66.58542289249537,67.11419492808358,67.22819251543486,3.321928094887362,66.43856189774725,1,0,0,CdTbMnNiO6
Comp_20,8.0,66.0,58.0,18.7,12.839999999999998,8.0,7.0,87.0,80.0,67.3,23.64,87.0,15.9994,162.5,146.5006,41.2205845,30.493938300000003,15.9994,54.8,1728.0,1673.2,637.58,699.336,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,192.0,126.0,102.7,44.04,66.0,1.0,3.44,2.44,2.632,0.9696,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,10.0,10.0,1.0,1.8,0.0,2.0,12.0,10.0,6.7,1.7800000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,5.0,5.0,2.3,0.8799999999999999,2.0,9.105,37.77,28.665000000000003,14.444758620690001,8.024096551724002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.7742664595807831,0.15539963588640662,6.516780450446794,10.503406004055815,0.7055523615569441,4,6,0,-747.8367299120094,11969.473407227311,11330.508331669362,1562.422938057818,634.6605562786577,674.5702569228964,1448.1708665932242,1146.3507953542126,1102.6234660369973,106.26886353771177,61.0213499062023,73.89795411737622,70.67861815487753,70.1845042144958,69.78374632105194,65.08164580771162,68.62637415753062,66.29638944000568,66.5806343959467,67.15123565282556,67.30383935725914,3.321928094887362,66.43856189774725,1,0,0,DyCaMnNiO6
Comp_21,8.0,64.0,56.0,18.5,12.6,8.0,7.0,87.0,80.0,66.9,24.119999999999997,87.0,15.9994,157.25,141.2506,40.6955845,29.7589383,15.9994,54.8,1728.0,1673.2,627.6800000000001,687.456,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,196.0,130.0,103.1,44.519999999999996,66.0,1.0,3.44,2.44,2.63,0.9719999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,7.0,7.0,0.7,1.26,0.0,2.0,10.0,8.0,6.5,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,0.0,16.0,16.0,3.5,2.8,2.0,9.105,37.77,28.665000000000003,14.525758620689999,8.153696551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.7742664595807831,0.1558597730355745,6.384418753746874,10.584613965165145,0.7188429953749352,4,6,0,-747.2937837983629,11122.526193565409,10520.89585699646,1561.6839348628814,634.727933438203,674.6735189396805,1448.2730357888001,1146.210841097432,1102.7111445481464,106.24461251218838,60.825063165334356,73.90599169031957,70.64768846439543,70.20315926636003,69.92032676002265,65.05914119816974,68.64031594977098,66.22373893216786,67.34405238955561,67.17489932870525,66.73753193072417,3.321928094887362,66.43856189774725,1,0,0,GdCaMnNiO6
Comp_22,8.0,64.0,56.0,18.5,12.6,8.0,7.0,87.0,80.0,66.9,24.119999999999997,87.0,15.9994,157.25,141.2506,40.6955845,29.7589383,15.9994,54.8,1728.0,1673.2,627.6800000000001,687.456,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,196.0,130.0,103.1,44.519999999999996,66.0,1.0,3.44,2.44,2.63,0.9719999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,7.0,7.0,0.7,1.26,0.0,2.0,10.0,8.0,6.5,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,0.0,16.0,16.0,3.5,2.8,2.0,9.105,37.77,28.665000000000003,14.525758620689999,8.153696551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,93.3,97.55999999999999,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.7742664595807831,0.1558597730355745,6.384418753746874,10.584613965165145,0.7188429953749352,4,6,0,-747.2937837983629,11122.526193565409,10520.89585699646,1561.6839348628814,634.727933438203,674.6735189396805,1448.2730357888001,1146.210841097432,1102.7111445481464,106.24461251218838,60.825063165334356,73.90599169031957,70.64768846439543,70.20315926636003,69.92032676002265,65.05914119816974,68.64031594977098,66.22373893216786,67.34405238955561,67.17489932870525,66.73753193072417,3.321928094887362,66.43856189774725,1,0,0,GdCaMnNiO6
Comp_23,8.0,64.0,56.0,17.7,12.779999999999998,8.0,27.0,87.0,60.0,73.0,16.8,87.0,15.9994,157.25,141.2506,39.1182845,30.7053183,15.9994,54.8,1728.0,1673.2,608.48,664.4159999999999,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,196.0,130.0,99.6,40.32,66.0,1.2,3.44,2.24,2.661,0.9347999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,7.0,7.0,0.7,1.26,0.0,2.0,10.0,8.0,6.5,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,0.0,16.0,16.0,3.5,2.8,2.0,9.105,32.05,22.944999999999997,13.03775862069,5.772896551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.7147530549426948,0.1484394967210516,6.47590382678831,10.030636860590707,0.6559393930549688,4,6,0,-760.8593885223415,11127.547031124072,10516.357850587394,1551.9778496587276,1447.446008868101,1140.1241814052873,1102.00841252265,212.67735954831002,184.30441380066344,99.96062863031074,61.67135642190198,73.74500239801608,70.72786424056284,70.4780180469248,69.71545759156582,65.00107807887828,68.04516393359773,66.0925461184348,66.4483312745069,66.6310089288432,66.96430180390102,3.321928094887362,66.43856189774725,1,0,0,GdMgMnNiO6
Comp_24,8.0,64.0,56.0,17.7,12.779999999999998,8.0,27.0,87.0,60.0,73.0,16.8,87.0,15.9994,157.25,141.2506,39.1182845,30.7053183,15.9994,54.8,1728.0,1673.2,608.48,664.4159999999999,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,196.0,130.0,99.6,40.32,66.0,1.2,3.44,2.24,2.661,0.9347999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,7.0,7.0,0.7,1.26,0.0,2.0,10.0,8.0,6.5,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,0.0,16.0,16.0,3.5,2.8,2.0,9.105,32.05,22.944999999999997,13.03775862069,5.772896551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,90.2,93.84,12.0,-2.0,5.0,7.0,3.3166247903554,-282000.0,1,0.7147530549426948,0.1484394967210516,6.47590382678831,10.030636860590707,0.6559393930549688,4,6,0,-760.8593885223415,11127.547031124072,10516.357850587394,1551.9778496587276,1447.446008868101,1140.1241814052873,1102.00841252265,212.67735954831002,184.30441380066344,99.96062863031074,61.67135642190198,73.74500239801608,70.72786424056284,70.4780180469248,69.71545759156582,65.00107807887828,68.04516393359773,66.0925461184348,66.4483312745069,66.6310089288432,66.96430180390102,3.321928094887362,66.43856189774725,1,0,0,GdMgMnNiO6
Comp_25,8.0,64.0,56.0,21.5,16.2,8.0,27.0,87.0,60.0,74.2,16.52,87.0,15.9994,157.25,141.2506,48.558784499999994,39.0712614,15.9994,54.8,1728.0,1673.2,566.688,626.5871999999999,54.8,3.0,16.0,13.0,13.0,3.8,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,196.0,130.0,99.4,40.08,66.0,1.2,3.44,2.24,2.726,0.8568,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.4,3.1599999999999997,0.0,0.0,7.0,7.0,0.7,1.26,0.0,6.0,14.0,8.0,7.7,2.1800000000000006,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,2.0,16.0,14.0,3.9,2.6599999999999997,2.0,9.105,33.285,24.179999999999996,14.07725862069,7.436096551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,84.9,87.47999999999999,12.0,-2.0,4.0,6.0,3.214550253664318,-282000.0,1,0.7147530549426948,0.133768121485372,7.546032684331114,10.6855830158663,0.6029411969768523,4,6,0,-682.6277739666468,11153.123597218459,10521.183165473098,6144.46560498419,5800.656761035561,1531.6201638100029,1448.4245169717199,1135.161325351904,1102.8965981070276,107.9575325408902,62.21658961539597,73.69048477424964,71.09850978579445,70.07017357184974,70.41588055087753,65.09918765735635,68.2633449011691,66.25487941086804,66.6045286474898,67.15850145425932,66.89227540201604,3.321928094887362,66.43856189774725,1,0,0,GdSnMnNiO6
