Index,MagpieData minimum Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData range AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData mean Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData mean GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,std_dev oxidation state,avg anion electron affinity,compound possible,max ionic char,avg ionic char,density,vpa,packing fraction,spacegroup_num,sine coulomb matrix eig 3,sine coulomb matrix eig 5,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,sine coulomb matrix eig 16,sine coulomb matrix eig 17,sine coulomb matrix eig 18,sine coulomb matrix eig 19,structural complexity per atom,crystal_system_triclinic,target_label,Compound name
Comp_92,8.0,8.0,2.0,87.0,65.1,87.0,15.9994,174.23059999999998,40.1904961432,15.9994,54.8,920.2398000000001,54.8,16.0,15.0,11.7,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.2,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.1,3.3599999999999994,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,1.0,9.0,2.9,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,88.3,91.55999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14553961826916031,6.801869338780471,11.158080243882635,0.6613636595283198,2,3187.227859513466,1327.380173950967,150.27257450241498,98.02278036751504,74.24369205839369,61.922708748811125,71.06149855556482,70.59692396882603,69.20152864615599,68.61190361746112,65.16164432164969,67.33782555969911,67.05837261863202,66.40900568176345,66.48914545934977,3.521928094887362,1,0,NaYCoOsO6_C
Comp_93,8.0,8.0,2.0,87.0,65.1,87.0,15.9994,174.23059999999998,40.1904961432,15.9994,54.8,920.2398000000001,54.8,16.0,15.0,11.7,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.2,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.1,3.3599999999999994,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,1.0,9.0,2.9,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,88.3,91.55999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14553961826916031,6.786270461485219,11.183728134806334,0.6598469396299087,4,3186.758089704769,1327.303250523249,149.76825752230113,98.68201076977017,61.591585877231026,74.45651919145504,70.62532189091026,70.22122960403068,69.39958104408863,68.6689106351141,65.29168545503317,66.34117866092163,66.48763970384982,67.26722836860371,67.34813952881409,3.321928094887362,0,1,NaYCoOsO6_L
Comp_94,8.0,8.0,2.0,87.0,65.1,87.0,15.9994,174.23059999999998,40.1904961432,15.9994,54.8,920.2398000000001,54.8,16.0,15.0,11.7,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.2,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.1,3.3599999999999994,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,1.0,9.0,2.9,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,88.3,91.55999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14553961826916031,6.825728188059458,11.119077964939365,0.6636835182444114,7,3213.516295185385,1327.0955255233605,152.69619207089553,97.33798183822064,61.78160014761343,74.23863596264837,70.79110792504926,70.39937065177803,69.60318183712829,68.5960142787379,65.23212364233734,67.31488030447562,67.09694357600168,66.37987258119843,66.43626798674185,3.321928094887362,0,2,NaYCoOsO6_R
Comp_95,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,170.20759999999999,39.6272761432,15.9994,54.8,941.6598000000001,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.9,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,88.3,91.55999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.15071094984647526,6.435575537034852,11.689361517258316,0.6407425276705911,2,3188.336318595057,1328.20850418274,149.98911275478892,99.22916972516276,60.73859891771704,74.58962368309813,71.20899858328706,70.64049515667612,65.2496801594734,69.24052356749051,69.11767532829948,66.13427866373283,67.68182555750396,67.2386240803272,67.14194085679014,3.521928094887362,1,0,NaYCoReO6_C
Comp_96,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,170.20759999999999,39.6272761432,15.9994,54.8,941.6598000000001,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.9,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,88.3,91.55999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.15071094984647526,6.666443610377956,11.284542916843058,0.663728349532369,1,3187.0712585025312,1327.6032130569665,149.80552921176712,98.77379212520458,61.60891511314114,74.59598366018449,70.57216215057831,70.19553256849395,69.58372879249839,65.28490804535754,68.64015485925538,66.31194698442285,66.52929044218047,67.3489336832616,67.30502540028748,3.321928094887362,1,1,NaYCoReO6_L
Comp_97,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,170.20759999999999,39.6272761432,15.9994,54.8,941.6598000000001,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.9,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,88.3,91.55999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.15071094984647526,6.70654494701514,11.217067747753724,0.667720942215341,1,3214.1869527814065,1327.26180078777,152.69043629604835,97.40914008724324,61.7565882954993,74.28566877864152,70.83802084348241,70.43289295806247,69.75864731678827,65.20791057430132,68.54322211156122,66.33860554185435,66.50744331068124,67.33465393644339,67.11769087035225,3.321928094887362,1,2,NaYCoReO6_R
Comp_98,8.0,8.0,2.0,87.0,64.5,87.0,15.9994,167.8406,39.2958961432,15.9994,54.8,974.6998,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.0,2.0,66.0,190.0,104.0,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,19.0,6.9,3.04,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14319760517464583,6.625725031995702,11.294570641791244,0.6631390676959442,2,3188.0443008542134,1327.5058423807536,150.29433780313036,97.98229054240846,74.31938772566531,61.86099132298759,71.03484090099936,70.5697276386669,69.432036692581,65.1445057382033,68.5439917973372,66.33924945846528,67.35803062495091,67.08824299244782,66.59576042285877,3.521928094887362,1,0,NaYCoWO6_C
Comp_99,8.0,8.0,2.0,87.0,64.5,87.0,15.9994,167.8406,39.2958961432,15.9994,54.8,974.6998,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.0,2.0,66.0,190.0,104.0,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,19.0,6.9,3.04,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484712,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14319760517464583,6.593581119199772,11.349632024553344,0.6599219277964377,4,3186.997278755847,1327.6545877407339,149.79150537001107,98.75919683901243,61.633063541205765,74.62537303964537,70.61925707592654,70.14311126670546,69.62275296732595,65.27503112581654,68.63297901680706,66.30050856961454,66.58077781532121,67.29392487247229,67.35157290618709,3.321928094887362,0,1,NaYCoWO6_L
Comp_100,8.0,8.0,2.0,87.0,63.6,87.0,15.9994,167.8406,38.3247028432,15.9994,54.8,1032.3798,54.8,16.0,15.0,11.2,16.0,2.0,6.0,3.0,2.0,66.0,190.0,105.3,66.0,3.44,3.44,2.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,19.0,6.6,2.6799999999999997,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.8,0.0,0.0,0.0,0.0,1.0,9.0,3.4,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,95.3,99.96,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14793867978600156,6.328171454191784,11.643614310186072,0.6534633838695995,4,3185.884430854386,1000.0422675388246,149.62524818521356,98.17809619770115,75.11000488947938,62.2035841739979,70.917468990469,70.23056148271363,69.51208900617655,65.23610124344152,68.09117291331442,66.20943358476522,66.39181208026157,67.26217224113675,67.43495291956819,3.321928094887362,0,1,NaYCrWO6_L
Comp_101,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,174.23059999999998,39.758148843200004,15.9994,54.8,926.2598000000002,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.8,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14656171413729435,6.74738525336057,11.172179179882258,0.6711630045363401,2,3187.5581706183734,1212.2694881707819,150.2306381448935,98.03496952147493,61.6316627032097,73.98965881296495,71.04591349113721,70.49405753682584,69.35935301499823,68.89056963284473,65.13180593035317,66.2953419712546,67.36293276685379,67.12159007730129,66.69373278550863,3.521928094887362,1,0,NaYFeOsO6_C
Comp_102,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,174.23059999999998,39.758148843200004,15.9994,54.8,926.2598000000002,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.8,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14656171413729435,6.724924516436598,11.209493409478961,0.6689288330592505,4,3186.9123105933268,1212.1945579676944,149.7545523083633,98.69137846235212,61.36594004015937,74.21735702464186,70.61135772296366,70.14560425090536,69.59019972326278,68.94453586681816,65.28928519990117,66.29765768510119,66.66665680724086,67.29247511948259,67.37616946816699,3.321928094887362,0,1,NaYFeOsO6_L
Comp_103,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,174.23059999999998,39.758148843200004,15.9994,54.8,926.2598000000002,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.8,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14656171413729435,6.724924516436598,11.209493409478961,0.6689288330592505,4,3186.9123105933268,1212.1945579676944,149.7545523083633,98.69137846235212,61.36594004015937,74.21735702464186,70.61135772296366,70.14560425090536,69.59019972326278,68.94453586681816,65.28928519990117,66.29765768510119,66.66665680724086,67.29247511948259,67.37616946816699,3.321928094887362,0,1,NaYFeOsO6_L
Comp_104,8.0,8.0,2.0,87.0,64.8,87.0,15.9994,174.23059999999998,39.758148843200004,15.9994,54.8,926.2598000000002,54.8,16.0,15.0,11.6,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.8,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.0,3.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.38,0.0,0.0,0.0,0.0,1.0,9.0,3.0,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14656171413729435,6.77633896092277,11.124443077737396,0.674043032373825,7,3214.9067703274422,1212.1166984994518,152.69995745275247,97.25239105952382,61.58730660168928,73.96364901627825,70.74188432153082,70.31381394559148,69.8282470700956,68.84238355617362,65.21533959519016,66.3379318795656,67.36893797779527,67.14625638409903,66.63229832195981,3.321928094887362,0,2,NaYFeOsO6_R
Comp_105,8.0,8.0,2.0,87.0,64.5,87.0,15.9994,170.20759999999999,39.1949288432,15.9994,54.8,947.6797999999999,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.0,2.0,66.0,190.0,103.5,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,6.9,3.04,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.1516605797536622,6.690330700230523,11.16760374448635,0.6813167606670523,2,3187.3882624658504,1212.3476720690585,150.2242475853593,97.9886846775451,61.73103348524395,74.02647524731545,70.99640833365586,70.58833685408683,69.37851500826554,68.87709603151403,65.14132726806004,66.30960452779352,67.40125407504623,67.11593465676758,66.66577987826462,3.521928094887362,1,0,NaYFeReO6_C
Comp_106,8.0,8.0,2.0,87.0,64.5,87.0,15.9994,170.20759999999999,39.1949288432,15.9994,54.8,947.6797999999999,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.0,2.0,66.0,190.0,103.5,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,6.9,3.04,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.1516605797536622,6.562907593621904,11.384430012751872,0.6683404965452018,4,3187.111793208841,1212.286084670416,149.8188685236087,98.66169198042505,61.687767336152874,74.58410433665628,70.60421266314317,70.24579084601815,69.63211640599683,65.2866572779764,68.52562164833108,66.36967405572541,66.50567724950169,67.28959040153056,67.35391642451351,3.321928094887362,0,1,NaYFeReO6_L
Comp_107,8.0,8.0,2.0,87.0,64.5,87.0,15.9994,170.20759999999999,39.1949288432,15.9994,54.8,947.6797999999999,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.0,2.0,66.0,190.0,103.5,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,6.9,3.04,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21106628,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.1516605797536622,6.711278217178206,11.132746961451506,0.6834499727652708,7,3214.6269888359852,1212.052443529952,152.69017021986312,97.29471394565067,61.55016948462195,74.01038397855113,70.71977251419835,70.38449698198549,69.81931578429106,65.20921979547624,68.80619091131943,66.31560587356662,67.39468433529147,67.14406065045036,66.61170603215577,3.321928094887362,0,2,NaYFeReO6_R
Comp_108,8.0,8.0,2.0,87.0,64.2,87.0,15.9994,170.20759999999999,39.067955143199995,15.9994,54.8,906.7998,54.8,16.0,15.0,11.4,16.0,2.0,6.0,3.0,2.0,66.0,190.0,104.2,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,6.8,2.88,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.6599999999999997,0.0,0.0,0.0,0.0,1.0,9.0,3.2,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10120689655e-05,0.0,12.0,90.6,94.32000000000001,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.15723310939478044,6.39919911265579,11.652139189006403,0.6529853003116664,2,3188.8922231118645,1103.0546683753819,150.42537943661364,97.85506511949588,74.51241681101708,62.37169663650655,71.22801948755394,70.64506170670127,69.20783690906639,68.35577931084988,65.2396845578584,67.33465037452811,67.01901090243291,66.55052246466974,66.43560611604362,3.521928094887362,1,0,NaYMnReO6_C
Comp_109,8.0,8.0,2.0,87.0,64.2,87.0,15.9994,170.20759999999999,39.067955143199995,15.9994,54.8,906.7998,54.8,16.0,15.0,11.4,16.0,2.0,6.0,3.0,2.0,66.0,190.0,104.2,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,6.8,2.88,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.6599999999999997,0.0,0.0,0.0,0.0,1.0,9.0,3.2,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10120689655e-05,0.0,12.0,90.6,94.32000000000001,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.15723310939478044,6.373366995691874,11.699366882408292,0.650349346599895,4,3188.083685678106,1103.1452663462974,149.91839435482026,98.7135161291697,74.85462419635091,61.99798530314974,70.74290201519798,70.21713653011453,69.52165178406891,65.35769671537689,68.37424444120217,66.34751023167262,66.48508267368867,67.3407293265031,67.34919535218704,3.321928094887362,0,1,NaYMnReO6_L
Comp_110,8.0,8.0,2.0,87.0,64.2,87.0,15.9994,170.20759999999999,39.067955143199995,15.9994,54.8,906.7998,54.8,16.0,15.0,11.4,16.0,2.0,6.0,3.0,2.0,66.0,190.0,104.2,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,6.8,2.88,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.6599999999999997,0.0,0.0,0.0,0.0,1.0,9.0,3.2,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10120689655e-05,0.0,12.0,90.6,94.32000000000001,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.15723310939478044,6.400510366127675,11.649752049998344,0.6531191028746199,2,3188.8747447964765,1103.0595304038334,150.4236005808255,97.8570170035703,74.50816077481778,62.37804241355136,71.22794686013512,70.65838741487111,69.2055263342869,68.35742441205143,65.23687227083393,67.33385302981341,67.01747091231186,66.54713992424148,66.43605240340015,3.521928094887362,1,2,NaYMnReO6_R
Comp_111,8.0,8.0,2.0,87.0,65.4,87.0,15.9994,174.23059999999998,40.1569248432,15.9994,54.8,914.6398000000002,54.8,16.0,15.0,11.8,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.0,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.2,3.5200000000000005,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,1.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059539470000000004,0.0,12.0,91.4,95.28,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14493437228520345,6.90269196797437,10.9893336318512,0.6715192231507263,2,3186.591525371278,1448.8024951622826,150.2104522869841,98.09543664592222,61.77626426361594,74.16013633995495,71.02333321265353,70.56834754038489,69.21554219750941,68.69981848874932,65.12049923694626,67.3140920792413,67.05317674147034,66.35572616960904,66.52405194062224,3.521928094887362,1,0,NaYNiOsO6_C
Comp_112,8.0,8.0,2.0,87.0,65.4,87.0,15.9994,174.23059999999998,40.1569248432,15.9994,54.8,914.6398000000002,54.8,16.0,15.0,11.8,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.0,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.2,3.5200000000000005,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,1.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059539470000000004,0.0,12.0,91.4,95.28,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14493437228520345,6.886544012632939,11.015102038819002,0.6699482907555593,4,3186.3285447113412,1448.7203210787977,149.7310242099436,98.68911009847405,61.4736901854574,74.36549858254693,70.63812711676594,70.17518625064406,69.42622969493245,68.72842422758443,65.25000073935539,66.303915376761,66.51826453655681,67.23798052136532,67.32659205336199,3.321928094887362,0,1,NaYNiOsO6_L
Comp_113,8.0,8.0,2.0,87.0,65.4,87.0,15.9994,174.23059999999998,40.1569248432,15.9994,54.8,914.6398000000002,54.8,16.0,15.0,11.8,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.0,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,21.0,7.2,3.5200000000000005,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,1.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059539470000000004,0.0,12.0,91.4,95.28,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14493437228520345,6.927631992227348,10.949771159766952,0.6739454802964054,7,3213.284914113573,1448.487146157012,152.66427898577317,97.3937969306713,61.63177505616776,74.13180947603287,70.75990647767884,70.35334504191901,69.63981797851713,65.1930560974071,68.67528828761695,66.34900120404846,66.46925414906008,67.29417447979368,67.08384116427975,3.321928094887362,0,2,NaYNiOsO6_R
Comp_114,8.0,8.0,2.0,87.0,65.1,87.0,15.9994,170.20759999999999,39.5937048432,15.9994,54.8,936.0598000000002,54.8,16.0,15.0,11.7,16.0,2.0,6.0,3.0,2.0,66.0,190.0,102.7,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,1.0,20.0,7.1,3.3599999999999994,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,1.0,9.0,2.9,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059539470000000004,0.0,12.0,91.4,95.28,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.1501496497373873,6.795718229737219,11.064018192876736,0.6769575858294933,2,3187.2163279874626,1448.9939649203666,150.23653160919056,98.10229971367372,74.24706544254738,61.77747367736806,71.01185408395129,70.53953279776852,65.13302208235442,69.27831400093925,68.73056372217138,66.32015780672532,67.37258893571773,67.0614124591635,66.61037901138701,3.521928094887362,1,0,NaYNiReO6_C
